Pallet_ID,Client Id,Bulk Recommerce Short Id,Product SKU,Product Name,Original Price (MSRP),Primary Image,Category Name
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHJK0646-NAV,Benait Armchair-NAVY,$ 729.9,https://6936578.app.netsuite.com/core/media/media.nl?id=2067338&c=6936578&h=HADeuGyxaI_UNn53tVZ4HaPgDYgzQmxXFb2QgoFFKGdgEp5B,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHMJ0932-BRD,Armando Slipcovered Swivel Chair-BIRD,$ 759.8,https://6936578.app.netsuite.com/core/media/media.nl?id=3921547&c=6936578&h=Ztc3DF1-HFhfflQFzUo-_XLu27FxXKWcly3ROzv4I-y5Si7y,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHDT0511-SGE,Meleagrides Armchair-IVORY,$ 649.9,https://6936578.app.netsuite.com/core/media/media.nl?id=2725966&c=6936578&h=AQHV_xNsrB0BeBDknz8xTqIgd5pCEC684Qkkr7acRWbYa0jH,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSLS1090-WAL,Alois 3-Drawer Nightstand,$ 999.9,https://6936578.app.netsuite.com/core/media/media.nl?id=4844338&c=6936578&h=NKWc-cbT_UIVPuxDtWqenTT9Food6fhvBwNb-UebxMJjv1fd,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHLB0971-BRN,Raimund Genuine Leather Armchair,$ 1399.9,https://6936578.app.netsuite.com/core/media/media.nl?id=3746767&c=6936578&h=4Ws390yYUTFN-RNkOlGG3FDz2AGFBPAijJRouuOqcr4Lob-K,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM0011-S2-BLACK,Milia Dining Chair Set of 2-BLACK,$ 498,https://6936578.app.netsuite.com/core/media/media.nl?id=533098&c=6936578&h=_q-lk47LLVxCQV6yYinR4COl_ezGk5L2uPs-R1Gv3fryB5Rl,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHS18393-Grey,"Illinois Armchair,Grey",$ 499,https://6936578.app.netsuite.com/core/media/media.nl?id=1101&c=6936578&h=cW8cy2WxvPHG7uPDOTlim4Z5rPzoxusrXJ8BGjlTJGZXMKvm,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHVS1509-NAT,Maitea swivel chair-NATURAL,$ 999.99,https://6936578.app.netsuite.com/core/media/media.nl?id=6853204&c=6936578&h=7ANN3CBWqBQQtFpUBmv2LEKCXI_mJTNgIyEHXcW9UfQeba2S,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OTS0476-LINEN,Cepheus 36 Wide Tufted Round Cocktail Ottoman with Storage-LINEN,$ 779.9,https://6936578.app.netsuite.com/core/media/media.nl?id=1623536&c=6936578&h=Q-mewXHvqGhjg7WgjTwdSCWsYkEThMX8_VpEaJ52UWqzLv9M,OTTOMANS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6030-NAVY,Lydia Task Chair-NAVY,$ 399,https://img1.imgtp.com/2023/09/30/ITNfLWNu.JPG,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHS18393-5,"Herrera Armchair,Red and Yellow Multi Floral",$ 420,https://img1.imgtp.com/2023/09/02/k9MmXLBU.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHDT0511-YELLOW,Meleagrides Armchair-YELLOW,$ 649.9,https://6936578.app.netsuite.com/core/media/media.nl?id=1873533&c=6936578&h=q4jnuhHwSuZV0EDl23Pq8UrLc8Hg_9-V4VbODO7cASNfiuQz,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHWS0213-NAV,Araceli Armchair-NAVY,$ 609.9,https://6936578.app.netsuite.com/core/media/media.nl?id=2150262&c=6936578&h=Ijdcrtt9vFGHMAItNhLmqKsCdAJPmtQTst4_cQCZ2Bj0r-BU,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSHD1411-OAK,Yanick 27Tall 3-Drawer Nightstand-OAK,$ 619.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6601237&c=6936578&h=nGqoAxnhbqkgUXKLnC9-MIjK-Jlc6MrOnxE162-nkf8YAvOi,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,DCTL1192-BLK,Timo Dining Chair-BLACK,$ 549,https://6936578.app.netsuite.com/core/media/media.nl?id=5471137&c=6936578&h=UIblERX0chbxKxlll5wLVpYYBY2tDby79sXnJBTq8JvhQurf,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,SCCL0909-WAL,Hippe 34Tall-2 Door Accent Cabinet-WALNUT,$ 559.8,https://6936578.app.netsuite.com/core/media/media.nl?id=3491973&c=6936578&h=KAn8gi1QEwiunXhgwOEXRxmIdnjSZ_TYGnm7kW1t8PeXiBRf,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,SFM0215-PINK,Donata 50.2Loveseat-PINK,$ 799,https://img1.imgtp.com/2023/09/03/PW03ruGn.JPG,SOFAS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,BEM0908-CML,Laurg Upholstered Bench-CAMEL,$ 399.9,https://6936578.app.netsuite.com/core/media/media.nl?id=3672981&c=6936578&h=BDb83Se607JBHV-ocjoB99Imj8azb0z_6YaOnDDYxeLNna-J,BENCHES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,SBLS0845-BLU,Delia 63Wide Sideboard-BLUE,$ 1599.9,https://6936578.app.netsuite.com/core/media/media.nl?id=3284682&c=6936578&h=xFj4VJRjXDOp39xQ-V241qfyZJufsP9BeD6JAXz2T7YFKoFJ,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,SFDM1142-LIN,Enrico Slipcovered Sofa-LINEN,$ 1169.99,,SOFAS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,TVHM1195-SFT,William TV Stand-SFT,$ 1079.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5366152&c=6936578&h=-DvJb4cbFZYC9NFt-cCbxxHdr-Vbq-P3ydmbXxD_QQjpn9LH,ENTERTAINMENT_CENTERS_AND_TV_STANDS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,TVHM1195-WAL,William TV Stand-WALNUT,$ 1079.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5366152&c=6936578&h=-DvJb4cbFZYC9NFt-cCbxxHdr-Vbq-P3ydmbXxD_QQjpn9LH,ENTERTAINMENT_CENTERS_AND_TV_STANDS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,SBHM0836-BLK,Joyce 45Wide Sideboard,$ 919.8,https://6936578.app.netsuite.com/core/media/media.nl?id=4145163&c=6936578&h=NNWrjWOatZPdJE0uzJukKVv1GGXJ94oNfHn-QrNYZi6haoIU,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZSWQX0299-BRN,Breezy Swivel Barrel Chair-BROWN,$ 1299.99,,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZSWLB0191-CHC,Alonso 31.5'' Wide Genuine Leather Swivel Chair-CHOCOLATE,$ 1299,https://hiocloud.oss-cn-hangzhou.aliyuncs.com/common/20230728085457916_ZSWLB0191-CHC_1.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZSWLB0191-CHC,Alonso 31.5'' Wide Genuine Leather Swivel Chair-CHOCOLATE,$ 1299,https://hiocloud.oss-cn-hangzhou.aliyuncs.com/common/20230728085457916_ZSWLB0191-CHC_1.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHWS0213-NAV,Araceli Armchair-NAVY,$ 609.9,https://6936578.app.netsuite.com/core/media/media.nl?id=2150262&c=6936578&h=Ijdcrtt9vFGHMAItNhLmqKsCdAJPmtQTst4_cQCZ2Bj0r-BU,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ETYD1457-WAL,Erwin End Table-WALNUT,$ 489.99,https://6936578.app.netsuite.com/core/media/media.nl?id=6662144&c=6936578&h=6hLCay3REQOgzOGYt8A3GuusQSez_TjCd7X-ATSQFGqZTzeq,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHDT0103-ORANGE,Danel Accent Chair-BLACK,$ 599,https://6936578.app.netsuite.com/core/media/media.nl?id=65080&c=6936578&h=zboo6wD-KUq-5X8_TS1_tssQjdFZqFQvVbbzlAjawbrDNtVx,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,Z2RCZC0096-NAV,Tacho Recliner-NAVY,$ 799,https://6936578.app.netsuite.com/core/media/media.nl?id=1471267&c=6936578&h=C4y5d7XsvZjEWpGqSdVTvF8cueEMbPph-XVRXYSKok8ZSkt4,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CTSD1203-WAL,Lance 23.6 Round Coffee Table-WALNUT,$ 399.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6659412&c=6936578&h=YB0QaX4L9qD3GtjkkQv2t2Rcgt0DTnbAJCjgGnraau-BwIfZ,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6125A-TEAL,Milia Side Chair-TEAL,$ 165.7,https://i.imgur.com/9p2sbH3.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6125A-TEAL,Milia Side Chair-TEAL,$ 165.7,https://i.imgur.com/9p2sbH3.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHDT0103-NAVY,Danel Accent Chair-NAVY,$ 599,https://6936578.app.netsuite.com/core/media/media.nl?id=772&c=6936578&h=brqqk1SjDiZymVSBnMuGKF-mildPcmhnOXbJfoVOSmS8ZU--,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHHQ0468-GREEN,Cephisus Club Chair-GREEN,$ 619.9,https://i.imgur.com/jZufVfw.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSCL1332-WAL,Albert 3-Drawer Nightstand-WALNUT,$ 859.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6070405&c=6936578&h=AphSEaYAjNJG0sOBYB6lJLx5IcURGealcZ_rluSOIVH6WA-O,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSCL1332-WAL,Albert 3-Drawer Nightstand-WALNUT,$ 859.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6070405&c=6936578&h=AphSEaYAjNJG0sOBYB6lJLx5IcURGealcZ_rluSOIVH6WA-O,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OTS0834-LIN,Annabel Upholstered Storage Cocktail Ottoman-LINEN,$ 959.8,https://6936578.app.netsuite.com/core/media/media.nl?id=3301912&c=6936578&h=ivh1Zm7xaXlu58_SjvkEEgD4OOkjgt2vGj1WLO0seUSmAdXd,OTTOMANS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZOFXH0472-TAN,Office Chair-TAN,$ 899.99,https://hiocloud.oss-cn-hangzhou.aliyuncs.com/common/20250916092354749_ZOFXH0472-TAN_ZOFXH0472-TAN-1.jpg,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,DCTL0955-ACR,Antoine Ratten Dining Chair -ACORN,$ 519.8,https://6936578.app.netsuite.com/core/media/media.nl?id=3920606&c=6936578&h=1Sr4RvTpoEqdRa_JS3IHel-eIRjDruyxpR40Ds2sWt7qTM24,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM0119-IVORY,Donata Barrel Chair-IVORY,$ 399,https://6936578.app.netsuite.com/core/media/media.nl?id=3010603&c=6936578&h=-OzujtvuL93rVVSjhdiKDUGAJmjmwyi9FFTXjjYTprPEMQGd,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6125A-BLACK,Milia Side Chair-BLACK,$ 639.9,https://6936578.app.netsuite.com/core/media/media.nl?id=530383&c=6936578&h=5LW66eCpUF5OnoPvB35PdFyXvRoVVQ2DV0bCjnuYvda_CV5R,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ETCL1391-WAL,Gwen 30Tall 2-Drawer End Table-WALNUT,$ 539.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6505670&c=6936578&h=0wC8OKozbBjDqdzr4FTJqnzYFmuDjoqG1c3rIRSprGyQ8mNw,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ETCL1391-WAL,Gwen 30Tall 2-Drawer End Table-WALNUT,$ 539.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6505670&c=6936578&h=0wC8OKozbBjDqdzr4FTJqnzYFmuDjoqG1c3rIRSprGyQ8mNw,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSYL0889-NAT,Dominic 3 - Drawer Nightstand with  Built-In Outlets,$ 899,https://6936578.app.netsuite.com/core/media/media.nl?id=5155803&c=6936578&h=WhhC3x6oH_gKcc1b-pl-p2o3MIrslEtjgKCMvATWN24Scub-,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSLS1236-WAL,Justin 3-Drawer Nightstand-WALNUT,$ 425.99,https://6936578.app.netsuite.com/core/media/media.nl?id=5765596&c=6936578&h=1eIXXC2oBJ3kxowTGDjxqWIGCwFQ-YZvyLluv_xil5-QxQrj,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCLD0962D-TAN,Pietro Recliner,$ 1459.9,https://6936578.app.netsuite.com/core/media/media.nl?id=4993899&c=6936578&h=IULrAkbtV4zTQcLlhl9FPloOYhFi1hj6D898nItbmPNcFu38,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCJL1172-NAV,Andreas Glider Chair-NAVY,$ 2399.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5075718&c=6936578&h=GXhwxcFumJ_N_Md9hcptzIbzg7XIglGA36P2XndlfamTbcuc,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSYLL1520-WAL,Randolf Nightstand-WALNUT,$ 382,https://6936578.app.netsuite.com/core/media/media.nl?id=6668506&c=6936578&h=b2f991exB7WyVwrt2J0k2VoYXpUgIbKCDGOemX-z2ylEgz9A,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSCL1389-WAL,Becky 2-Drawer Nightstand-WALNUT,$ 499.9,https://6936578.app.netsuite.com/core/media/media.nl?id=6505629&c=6936578&h=u1N0Oz9--8k5Yfya-yK0phhbv_p-adBxSqg2AMG1_dHL__VM,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,DCS0924-BLK,Eduard Boucle Dining Chair,$ 599.9,https://6936578.app.netsuite.com/core/media/media.nl?id=4021273&c=6936578&h=1Pxp8kWokutQlmqaVXJw6ShyEoquiqzjxPA-wKzwz5yAuxwz,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,SCCL0878-WAL,Hippe 32Tall 3 - Drawer Nightstand-WALNUT,$ 599.8,https://6936578.app.netsuite.com/core/media/media.nl?id=3491804&c=6936578&h=VP5OFVOCTCPiPWnIAdcwxHw2ExA8tMNPiEImw0W87swP7wfv,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZRCCZ0381-NAV,Teodoro 28.75 Wide Genuine Leather Power Recliner-NAVY,$ 1999.9,https://hiocloud.oss-cn-hangzhou.aliyuncs.com/common/20240812171512881_ZRCLB0196-NAV-1.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFS0764-IVY,Audrey Task Chair with Rattan Arms-IVOTRY,$ 779.9,https://6936578.app.netsuite.com/core/media/media.nl?id=2641110&c=6936578&h=mfwcZe6oLvW9wZ5pFluktLPTE8LYiBv2E3G0_wMSnJi0TNxw,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFM0122-BROWN,Idalia Task Chair-BROWN,$ 399,https://img1.imgtp.com/2023/09/02/Y6FctyKh.jpg,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSLS1236-WAL,Justin 3-Drawer Nightstand-WALNUT,$ 425.99,https://6936578.app.netsuite.com/core/media/media.nl?id=5765596&c=6936578&h=1eIXXC2oBJ3kxowTGDjxqWIGCwFQ-YZvyLluv_xil5-QxQrj,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSJY0539-BLACK,Davide 2 - Drawer Solid Wood Nightstand-BLACK,$ 649.9,https://i.imgur.com/ekySJ0K.jpg,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CBCL1274-BLK,Alex  30'' H  2-Door Corner Cabinet-BLACK,$ 499.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5875627&c=6936578&h=d_PUno_vBZQdun5bkNFS_7JsNaT50EaMWPjTOWYD0ZTLviux,CABINETS_AND_STORAGE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,BSLF1147-WAL,Rodolphe Bar Stool set-WALNUT,$ 499.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5202551&c=6936578&h=TBKC1z8k9C6iUDZFB-ohpC5yyVKdO1_GkN_QarRs-fQrJsHB,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZDCQH0295-TAN,"Barbara Dining Chair,Set of 2,TAN",$ 273,https://hiocloud.oss-cn-hangzhou.aliyuncs.com/common/20231129162036832_ZDCQH0295-TAN_1.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,Z6OCTG0427-NVY,Office chair-NAVY,$ 489,https://hytscm.oss-cn-hangzhou.aliyuncs.com/common/Z6OCTG0427-NVY-11727660549857.jpg,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHDT0103-BLUE,Danel Accent Chair-BLUE,$ 599,https://i.imgur.com/7gx7Uhv.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCLB1070-MOSS,Othello Motion Chair-MOSS,$ 1461,https://6936578.app.netsuite.com/core/media/media.nl?id=4795369&c=6936578&h=QBFht_3p1nSTUfYl3GxJbgv12PmgG3iUEOPNxR631gWvRr9G,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHDT0511-BLACK,Meleagrides Armchair-BLACK,$ 649.9,https://6936578.app.netsuite.com/core/media/media.nl?id=1873385&c=6936578&h=w9y7Wmlq0imhZMZ_8vZ1ZWU1qnHUbE3itR2_RZ7q-6Y80yMu,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHJK0646-GRY,Benait Armchair-GREY,$ 729.9,https://6936578.app.netsuite.com/core/media/media.nl?id=2067297&c=6936578&h=z4uNskMSeQgTRo1WaztLNyzoU3eqZzhAQUbaGwgvdHCLVw_X,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFLB1161-NAV,Ivo Office Chair-NAVY,$ 1629,https://6936578.app.netsuite.com/core/media/media.nl?id=5155582&c=6936578&h=5fC_SMM7SOYw6r3UARgZ1No1yE0XsLj5LzaBzkJC9JBGldvB,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFHT0417-CAMEL,Riccardo Task Chair Camel,$ 379.9,https://i.imgur.com/mjWiitG.jpg,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFM0165-BLACK,Belanda Task Chair-BLACK,$ 279,https://6936578.app.netsuite.com/core/media/media.nl?id=3288&c=6936578&h=9OgDUIDcAVs-krg208coBAbw8TJuG-8b1t4ybj7ADgR5j3aN,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCAL1141-TOE,Arnold Genuine Leather Manual Recliner,$ 1439.99,https://6936578.app.netsuite.com/core/media/media.nl?id=5181463&c=6936578&h=OBtaOdfwb2vZFM6S6bFv7gmh8Dlkvd2DP4GnmzEVdnUgMfmZ,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCLB0191-NAVY,Amil Genuine Leather Recliner-NAVY,$ 1799,https://6936578.app.netsuite.com/core/media/media.nl?id=443208&c=6936578&h=aMula75Ma-qenG5_0B9_DNxceyQCgPT2AlOeGNaMcZ0G8BwP,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFM0122-BROWN,Idalia Task Chair-BROWN,$ 399,https://img1.imgtp.com/2023/09/02/Y6FctyKh.jpg,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHMJM002-GREY,Monica Side Chair-GREY,$ 235.2,https://6936578.app.netsuite.com/core/media/media.nl?id=1016&c=6936578&h=gLqJVs9KI3u6NzA-g9oQARbpr_vCupkPPvHd3pYFF7VrwCCA,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHMJM002-GREY,Monica Side Chair-GREY,$ 235.2,https://6936578.app.netsuite.com/core/media/media.nl?id=1016&c=6936578&h=gLqJVs9KI3u6NzA-g9oQARbpr_vCupkPPvHd3pYFF7VrwCCA,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OFHT0417-CAMEL,Riccardo Task Chair Camel,$ 379.9,https://i.imgur.com/mjWiitG.jpg,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHMJM002-NAVY,Monica Side Chair-NAVY,$ 235.2,https://i.imgur.com/vig1mv6.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHGL1075-OTM,Kim Armchair-OATMEAL,$ 1499.9,https://6936578.app.netsuite.com/core/media/media.nl?id=4971857&c=6936578&h=AUO5TRvKYrMjVZuXckXjHkbtDDtp_Vw3IXdplYrH_zDAFOJU,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSJY0539-WALNUT,Davide 2 - Drawer Solid Wood Nightstand-WALNUT,$ 649.9,https://6936578.app.netsuite.com/core/media/media.nl?id=3315797&c=6936578&h=ZhEX1GUwVfj06MW31J9XxXeEKotm699NWz69uX6t2ao6HXlW,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSBSD0390-GREY,Ceandro 2 Drawer Nightstand-GREY,$ 359,https://6936578.app.netsuite.com/core/media/media.nl?id=1984620&c=6936578&h=gkFZ6l3kpy_dKtupopZwqYAR3IUWKnC8oa-gukzGyEW0-AdL,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSLS1090-WAL,Alois 3-Drawer Nightstand,$ 999.9,https://6936578.app.netsuite.com/core/media/media.nl?id=4844338&c=6936578&h=NKWc-cbT_UIVPuxDtWqenTT9Food6fhvBwNb-UebxMJjv1fd,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSCL1176-WAL,Adolf 28'' Tall  2 - Drawer Nightstand-WALNUT,$ 499.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5569841&c=6936578&h=2JZlalrkmhy3sGvm11l0HgF1ZcJY6QZT1BntWj0vLoebTWVR,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6075O-CHARCOAL,Savas Task Chair-CHARCOAL,$ 359,https://6936578.app.netsuite.com/core/media/media.nl?id=898&c=6936578&h=aselFo6eRy5vKP6z_MIlAp6TM-T5zhiftQJDntshj_tUO2ro,OFFICE_FURNITURE
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSHM0847-BLK,Frieda 2 - Drawer Nightstand with Built-In Outlets Black,$ 659.8,https://6936578.app.netsuite.com/core/media/media.nl?id=3496051&c=6936578&h=7D42z2FKQLdgxiKD6yRvpbvgUDvgackslOX0b26h1GgwrSNd,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ETHM1163-ACR,Mitch End Table with Storage and Built-In Outlets,$ 699.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5366110&c=6936578&h=NmInWogfI4cAs5ornQ11Jkq0MVSwt7CxGBqn-iaAIk3Nmy28,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHWS0213-FLORAL,Araceli Armchair-FLORAL,$ 609.9,https://img1.imgtp.com/2023/09/02/JKoMM2y1.JPG,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSLS1090-SFT,Alois 3-Drawer Nightstand,$ 999.9,https://6936578.app.netsuite.com/core/media/media.nl?id=4844322&c=6936578&h=8GxOki1YIfAqyHv6yzHyjvWTkczTgd4m2-qpdYOVPekdD7Tr,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,OTS1418-LIN,Jeffrey Ottoman-LINEN,$ 539.99,https://6936578.app.netsuite.com/core/media/media.nl?id=6627476&c=6936578&h=4uls43MSJpgZDsyDFShq2QdBIlX0FcJhMOLjzpE3qHNsv4FF,OTTOMANS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCLB0412-SADDLE,Louise Genuine Leather Swivel Rocker Recliner-Saddle,$ 1959.9,https://6936578.app.netsuite.com/core/media/media.nl?id=1665335&c=6936578&h=43nwll8gpuGsUitx8_je9oFuQpqL-5Md2Z9AiRPjI32fMN9E,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6125A-NAVY,Milia Side Chair-NAVY,$ 165.7,https://i.imgur.com/CwsDw1A.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6125A-NAVY,Milia Side Chair-NAVY,$ 165.7,https://i.imgur.com/CwsDw1A.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,NSHM1180-ACR,Valentin 2 - Drawer Nightstand with  Built-In Outlets-ACORN,$ 639.9,https://6936578.app.netsuite.com/core/media/media.nl?id=5235103&c=6936578&h=h-z_u5N8V3KZk6tRaBiegOzV_MWveSEtMDlUk8AXszpuBAuL,TABLES
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHWS0213-MUSTARD,Araceli Armchair-MUSTARD,$ 609.9,https://img1.imgtp.com/2023/09/30/0nfBYQyh.JPG,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHWS0213-MUSTARD,Araceli Armchair-MUSTARD,$ 609.9,https://img1.imgtp.com/2023/09/30/0nfBYQyh.JPG,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM0119-TEAL,Donata Barrel Chair-TEAL,$ 399,https://i.imgur.com/XXUGCJz.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZBRQX0201-IDG,Carmen Barrel Chair-INDIGO,$ 1099.9,,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCLB0191-SADDLE,Theresa Genuine Leather Recliner-SADDLE,$ 1799,https://i.imgur.com/aRO1ew3.jpg,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,CHM6125A-GREEN,Milia Side Chair-GREEN,$ 165.7,https://6936578.app.netsuite.com/core/media/media.nl?id=530394&c=6936578&h=28X2_66nO9FAlLrQAe0OLItP2J4CSTpDqDkiuNjzAeEUqrfi,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,ZBRQX0201-IDG,Carmen Barrel Chair-INDIGO,$ 1099.9,,CHAIRS
BR-89E2TCAZ,hulala,BR-89E2TCAZ,RCLG1363-NAV-A+B,Embrace power lift recliner with heat and massage-NAVY,$ 1099.99,https://6936578.app.netsuite.com/core/media/media.nl?id=6244539&c=6936578&h=i59r3BVgNj8Y3rV25A1uiaO6dSR6Murgz8N-ydJB_NhlbwlN,CHAIRS
